Country Name,Country Code,Series Name,Series Code,2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
"Micronesia, Fed. Sts.",FSM,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.15,6.991,6.839,6.709,6.611,6.549,6.526,6.534,..,..
"Micronesia, Fed. Sts.",FSM,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,24.098,23.871,23.686,23.521,23.365,23.213,23.069,22.937,..,..
"Micronesia, Fed. Sts.",FSM,Age dependency ratio (% of working-age population),SP.POP.DPND,63.678149950695,62.1422525939626,60.5240925917392,59.0098474840879,57.7721652814895,56.8391640621624,56.1318015044411,55.7277185530857,55.5307015727048,..
Moldova,MDA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,1910,2190,2520,2910,3010,2630,2510,2590,2990,..
Moldova,MDA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1958.13369717991,2073.25959846899,2061.30328127968,2248.32672898748,2362.17442852013,2355.70091811155,2461.05264730332,2578.49767961012,2684.14310243761,..
Moldova,MDA,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,63.1591602536995,58.0182624726784,55.8881027852298,59.7074135913931,56.6282212627394,74.5177563618013,73.1275103363993,68.333701842845,61.3142843233806,..
Moldova,MDA,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,11.788,11.642,11.513,11.424,11.386,11.398,11.452,11.528,..,..
Moldova,MDA,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,11.062,11.049,10.984,10.886,10.759,10.609,10.445,10.274,..,..
Moldova,MDA,Age dependency ratio (% of working-age population),SP.POP.DPND,36.3554061441077,35.8756686941228,35.3967775776982,34.9809926314679,34.7631563191787,34.8451926342008,35.5039940243186,36.4726854372576,37.6076817579593,..
Monaco,MCO,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,150585.448911112,159393.369835856,159038.48179807,172177.174975606,182457.233646969,189464.583635477,193745.574986475,185396.378108574,..,..
Monaco,MCO,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..
Monaco,MCO,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,..,..,..,..,..,7.6,7.9,..,..,..
Monaco,MCO,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,..,..,..,..,..,8.1,7.8,..,..,..
Monaco,MCO,Age dependency ratio (% of working-age population),SP.POP.DPND,..,..,..,..,..,..,..,..,..,..
Mongolia,MNG,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,2000,2590,3650,4330,4210,3820,3500,3230,3580,..
Mongolia,MNG,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,2643.29291416763,3043.86182588884,3353.09360670119,3669.52401258449,3880.3513875279,3895.41336222074,3866.24397326285,3996.14362089866,4197.75598197952,..
Mongolia,MNG,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,89.6869671635657,100.810357063093,137.233988047553,161.5719681412,188.655008366765,203.414361553574,250.743848416179,292.859516824294,253.872112094577,..
Mongolia,MNG,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.562,6.468,6.388,6.331,6.296,6.283,6.286,6.299,..,..
Mongolia,MNG,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,24.665,25.318,25.776,26.026,26.053,25.849,25.425,24.833,..,..
Mongolia,MNG,Age dependency ratio (% of working-age population),SP.POP.DPND,44.5642046405821,45.0696636132707,45.7132274766537,46.5276739671392,47.5205417317272,48.6463414210949,50.0470069000729,51.3858083963342,52.6557214433441,..
Montenegro,MNE,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,6920,7250,7000,7330,7320,7250,7090,7400,8400,..
Montenegro,MNE,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,6682.28115774575,6890.77329636906,6697.4464738592,6928.37441217869,7045.11595250809,7279.88908976392,7492.86343603151,7845.37922405331,8226.5988444493,..
Montenegro,MNE,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,110.249457379471,120.912165612055,148.735120783777,158.210684260618,141.425106074926,150.15812295637,141.72245213911,151.907650570115,142.427459759585,..
Montenegro,MNE,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,10.21,10.18,10.177,10.208,10.276,10.372,10.484,10.592,..,..
Montenegro,MNE,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,12.513,12.305,12.125,11.987,11.893,11.837,11.804,11.775,..,..
Montenegro,MNE,Age dependency ratio (% of working-age population),SP.POP.DPND,47.5159857586835,47.4142788199802,47.3117896715755,47.2647749093237,47.3647538943911,47.6699310259709,48.0934487362241,48.8051318957458,49.6658433997157,..
Morocco,MAR,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,2930,3000,2980,3090,3060,3020,2890,2870,3090,..
Morocco,MAR,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,2839.92516805933,2948.84548976845,2995.45235738661,3087.12349650562,3125.07948072635,3222.05417836739,3214.91746403298,3302.9063790945,3357.35910150118,..
Morocco,MAR,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,29.6909636271276,30.0700563857668,35.1864475065212,37.2966616143315,39.8827493143237,43.3979902256013,45.7230225780356,46.3948150596192,42.226417525701,..
Morocco,MAR,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.225,5.199,5.181,5.163,5.142,5.118,5.093,5.072,..,..
Morocco,MAR,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,21.21,21.214,21.139,20.964,20.684,20.31,19.868,19.399,..,..
Morocco,MAR,Age dependency ratio (% of working-age population),SP.POP.DPND,53.0395562488248,52.4309480972153,52.0656509163582,51.8977617266585,51.8219875016318,51.7759331771917,51.9321640690866,51.9894212720035,52.020236094805,..
Mozambique,MOZ,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,480,500,550,620,650,600,490,430,440,..
Mozambique,MOZ,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,431.515471518473,449.694380772883,468.973457897011,488.74344178427,510.63357032469,529.091057732145,533.458493191462,537.572286171055,539.183340263272,..
Mozambique,MOZ,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,62.6653680043447,51.215867774853,50.2233944063728,72.3139085141977,77.8739254673395,95.5961396212761,130.198645705515,123.978547602454,107.567868996648,..
Mozambique,MOZ,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,12.89,12.387,11.832,11.24,10.628,10.025,9.463,8.964,..,..
Mozambique,MOZ,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,40.715,40.254,39.816,39.396,38.993,38.607,38.236,37.876,..,..
Mozambique,MOZ,Age dependency ratio (% of working-age population),SP.POP.DPND,95.1082591852698,95.1167583342832,95.0014133351069,94.7240200502154,94.2253308722448,93.4988069291773,92.7351375309698,91.7832200133028,90.6998160820228,..
Myanmar,MMR,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,850,1010,1130,1220,1230,1200,1200,1200,1310,..
Myanmar,MMR,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,979.051630004942,1025.8922978384,1092.05650932938,1174.05408699753,1257.4836156234,1335.20387198505,1403.76711784706,1489.17174935003,1571.90721650367,..
Myanmar,MMR,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,20.5072099656611,18.5114456507836,19.9400202285158,23.5851508896913,22.8408615983221,24.7667504732099,22.9470652723083,23.1901726419412,21.5480396880479,..
Myanmar,MMR,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,8.858,8.726,8.598,8.48,8.377,8.295,8.238,8.206,..,..
Myanmar,MMR,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,19.782,19.301,18.889,18.544,18.264,18.041,17.861,17.703,..,..
Myanmar,MMR,Age dependency ratio (% of working-age population),SP.POP.DPND,53.4954380740553,52.6273269662055,51.7689836619644,50.9136450657311,50.0592951816813,49.2223379928886,48.550477528451,47.9459578271309,47.3962960188089,..
Namibia,NAM,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,4510,5160,5690,6020,5990,5550,4980,4800,5250,..
Namibia,NAM,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,5324.6170395396,5497.56650859614,5675.61588748899,5890.35311643777,6154.4888863255,6412.09882646306,6365.49983367808,6193.21639414852,6073.19437554024,..
Namibia,NAM,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..
Namibia,NAM,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,11.342,10.652,10.012,9.458,9.009,8.669,8.423,8.23,..,..
Namibia,NAM,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,30.448,30.52,30.499,30.391,30.192,29.904,29.534,29.105,..,..
Namibia,NAM,Age dependency ratio (% of working-age population),SP.POP.DPND,71.0454980634141,70.6088820681581,69.9656937528556,69.2812230939937,68.7655055994608,68.4821277809802,68.2832905020079,68.2126396665157,68.1980160472224,..
Nauru,NRU,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,5810,6760,9190,13330,14730,11830,10730,10820,11240,..
Nauru,NRU,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,4920.94549912269,5467.51757917887,5889.00658303385,7508.03879393444,9357.82537793734,9140.9300433912,9647.67794393444,10183.5188328149,9962.38892408896,..
Nauru,NRU,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..
Nauru,NRU,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,..,..,..,..,..,..,..,..,..,..
Nauru,NRU,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,..,..,..,..,..,..,..,..,..,..
Nauru,NRU,Age dependency ratio (% of working-age population),SP.POP.DPND,..,..,..,..,..,..,..,..,..,..
Nepal,NPL,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,540,610,700,750,770,780,770,850,960,..
Nepal,NPL,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,592.401097450929,612.032557723897,642.520463351456,670.83782652285,711.304347014643,731.9993357351,729.661430049008,776.916127325943,812.236360321215,..
Nepal,NPL,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,23.496095020341,20.1296190379591,20.0600013938258,20.6660089229617,19.5999345496593,19.0791370748158,20.0144403356552,19.7176312040094,18.8612416636345,..
Nepal,NPL,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.815,6.74,6.672,6.611,6.555,6.502,6.451,6.404,..,..
Nepal,NPL,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,22.692,22.262,21.879,21.523,21.18,20.844,20.515,20.196,..,..
Nepal,NPL,Age dependency ratio (% of working-age population),SP.POP.DPND,70.3607213177654,69.3679884580346,68.0582153147459,66.5378867295848,65.0211789108155,63.6499698657842,61.0904044270959,58.7331785212514,56.5972960751091,..
Netherlands,NLD,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,53900,54480,52930,52950,51980,49810,46900,46870,51260,..
Netherlands,NLD,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,50950.0343435181,51499.5957853551,50780.7029672362,50565.3020696131,51100.839820986,51871.5764965267,52727.1024749442,53942.0850769147,55022.9181935359,..
Netherlands,NLD,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..
Netherlands,NLD,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,8.2,8.1,8.4,8.4,8.3,8.7,8.7,8.8,..,..
Netherlands,NLD,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,11.1,10.8,10.5,10.2,10.4,10.1,10.1,9.9,..,..
Netherlands,NLD,Age dependency ratio (% of working-age population),SP.POP.DPND,49.1640546741783,49.7526172726539,50.5799295494589,51.5300362899899,52.4010771538559,53.0826273110589,53.723348944284,54.190741208935,54.5699039032024,..
New Caledonia,NCL,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,4.8,5.2,5.1,5.2,5.2,5.4,5.7,5.5,..,..
New Caledonia,NCL,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,16.7,16.2,16.9,16.6,16.3,15.4,15.4,14.5,..,..
New Caledonia,NCL,Age dependency ratio (% of working-age population),SP.POP.DPND,49.1279191272623,49.222645937225,48.9036323287608,48.3646963489848,47.85565747886,47.4935837042331,47.2138233540584,47.0102411628675,46.8754201094094,..
New Zealand,NZL,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,29690,32260,36720,39900,41650,40600,39410,38470,40820,..
New Zealand,NZL,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,33692.0108346543,34216.55833628,34786.9739837258,35409.7547999752,36174.9052290675,36770.4559394367,37319.2861169023,37678.3568532009,38000.1298806468,..
New Zealand,NZL,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..
New Zealand,NZL,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.53,6.86,6.82,6.65,6.88,6.87,6.64,6.95,..,..
New Zealand,NZL,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,14.68,14,13.87,13.2,12.68,13.27,12.65,12.43,..,..
New Zealand,NZL,Age dependency ratio (% of working-age population),SP.POP.DPND,50.4896178870506,51.0272017704353,51.5095272171342,51.9708381300686,52.4464551137019,52.9473235799199,53.3970799245631,53.9542071417744,54.5734840373697,..
Nicaragua,NIC,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,1460,1570,1690,1780,1850,1910,2000,2090,2030,..
Nicaragua,NIC,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1503.8675441757,1577.47169862216,1657.62575880385,1716.36745322664,1774.99900244963,1835.99900049169,1895.19204249272,1958.67121319692,1860.43170858832,..
Nicaragua,NIC,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,82.1048797663805,83.3023617770951,86.915128489901,90.6672892570833,87.1325415162796,84.6772398917319,84.9664023989231,85.0250811363558,90.7040893227001,..
Nicaragua,NIC,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.063,5.05,5.038,5.031,5.029,5.032,5.039,5.049,..,..
Nicaragua,NIC,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,23.558,23.249,22.924,22.585,22.231,21.859,21.468,21.06,..,..
Nicaragua,NIC,Age dependency ratio (% of working-age population),SP.POP.DPND,60.8900401778611,59.7424383305713,58.6737189191827,57.7239397748843,56.9348522160251,56.3152125533631,55.7345456171439,55.2811503858526,54.9167110334579,..
Niger,NER,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,350,360,380,400,410,390,370,360,380,..
Niger,NER,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,347.343040654604,341.764755049952,367.646761610744,372.185866840619,384.90065616626,386.304532569044,389.985559100721,393.662099611086,398.520042795364,..
Niger,NER,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,27.3302996091317,35.1220849080872,26.6818614677605,26.8615891656647,25.0464596328673,31.6992283009929,34.4186329774664,38.515383035414,36.0614977912126,..
Niger,NER,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,11.353,10.838,10.359,9.916,9.511,9.145,8.82,8.529,..,..
Niger,NER,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,49.802,49.374,48.929,48.466,47.988,47.502,47.017,46.54,..,..
Niger,NER,Age dependency ratio (% of working-age population),SP.POP.DPND,110.701088121527,111.411292299988,111.802806383843,111.938742026207,111.862799475369,111.598763392691,111.602727313627,111.343400280761,110.878511220383,..
Nigeria,NGA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,2140,2190,2460,2720,2990,2880,2470,2100,1960,..
Nigeria,NGA,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,2292.44515619082,2350.3368242726,2384.95417065007,2476.86387820509,2563.89996945741,2563.14886397093,2456.3061881429,2412.36712511876,2396.31091415442,..
Nigeria,NGA,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,4.50324852744663,4.55768510299261,4.1453644860662,4.31993346256512,4.50494757221686,5.96585658618305,7.75048866283217,10.9182818530485,12.2016588203006,..
Nigeria,NGA,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,14.27,13.942,13.623,13.307,12.994,12.686,12.39,12.114,..,..
Nigeria,NGA,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,41.341,41.025,40.668,40.267,39.828,39.359,38.873,38.384,..,..
Nigeria,NGA,Age dependency ratio (% of working-age population),SP.POP.DPND,87.8765850922593,88.2445245183342,88.4924430519644,88.5918157612073,88.4984860807888,88.2035952712874,88.1540047646518,87.8366516494753,87.3150867715878,..
North Macedonia,MKD,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,4700,4810,4740,5000,5200,5110,4980,4890,5450,..
North Macedonia,MKD,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,4542.89971678317,4645.28160135539,4620.11010552189,4751.13798508142,4919.53989987186,5105.40223505595,5247.25078420924,5256.71104857627,5394.28847819909,..
North Macedonia,MKD,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,55.6186038999599,59.4854165248354,67.8547010212632,63.7870534798422,64.8707057930686,69.4227408795877,73.3116800807999,78.8812568949053,72.026875224135,..
North Macedonia,MKD,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,9.511,9.566,9.616,9.669,9.73,9.801,9.88,9.965,..,..
North Macedonia,MKD,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,11.114,11.156,11.2,11.224,11.215,11.166,11.075,10.953,..,..
North Macedonia,MKD,Age dependency ratio (% of working-age population),SP.POP.DPND,41.8486749087561,41.4002843715716,41.1899478606532,41.1913965799596,41.3301436513243,41.5623044804652,42.1203328798037,42.6758558683268,43.2401394057924,..
Northern Mariana Islands,MNP,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,..,..,..,..,..,..,..,..,..,..
Northern Mariana Islands,MNP,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,14804.2467250931,13655.085194743,13652.9197047443,13860.7512146054,14249.9870445486,14608.4804980929,18595.5391515298,23117.0161064391,..,..
Northern Mariana Islands,MNP,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..
Northern Mariana Islands,MNP,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,..,..,..,..,..,..,..,..,..,..
Northern Mariana Islands,MNP,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,..,..,..,..,..,..,..,..,..,..
Northern Mariana Islands,MNP,Age dependency ratio (% of working-age population),SP.POP.DPND,..,..,..,..,..,..,..,..,..,..
Norway,NOR,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,88560,90400,99200,104340,104540,93080,81620,76160,80790,..
Norway,NOR,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,87770.2668443401,87481.1483489355,88689.4909577404,88538.6976513824,89274.9561404904,90132.3495175593,90402.6021928798,91451.3505234169,92121.4211346474,..
Norway,NOR,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..
Norway,NOR,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,8.5,8.4,8.4,8.1,7.9,7.8,7.8,7.7,..,..
Norway,NOR,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,12.6,12.2,12,11.6,11.5,11.3,11.3,10.7,..,..
Norway,NOR,Age dependency ratio (% of working-age population),SP.POP.DPND,50.8270535669114,51.0317575753141,51.2734397371554,51.5557547275926,51.8536418391163,52.1267547284102,52.4298117792043,52.6835671872658,52.9011401549285,..
Oman,OMN,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,18170,16930,19370,20320,19170,17850,16100,14450,15110,..
Oman,OMN,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,19281.1656336502,17837.6718519649,18125.7563406129,17577.7638034153,16884.2834134786,16689.8332167705,16692.2559984377,15875.5709315746,15663.9053019362,..
Oman,OMN,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..
Oman,OMN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,2.794,2.745,2.695,2.643,2.592,2.542,2.498,2.462,..,..
Oman,OMN,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,21.676,21.57,21.424,21.24,21.005,20.697,20.292,19.786,..,..
Oman,OMN,Age dependency ratio (% of working-age population),SP.POP.DPND,39.6211898288014,36.9985874991994,34.8704244488981,33.3334159700978,32.3590600122655,31.7752573607633,31.9202155857925,32.2492953786362,32.6951287431657,..
Pakistan,PAK,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,1030,1090,1200,1290,1320,1360,1420,1500,1580,..
Pakistan,PAK,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,988.754128341182,994.229957692241,1007.44307226372,1029.84132418569,1055.66332093646,1082.76656420783,1119.0390712375,1158.54042480595,1196.59413620936,..
Pakistan,PAK,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,34.1948877791077,28.9627749102923,26.4897304179893,24.0729775102173,24.0997439701973,23.239250816207,24.7152716914899,26.7634714740496,27.6395719337156,..
Pakistan,PAK,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.568,7.454,7.349,7.257,7.176,7.107,7.048,6.994,..,..
Pakistan,PAK,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,30.082,29.86,29.667,29.491,29.318,29.124,28.888,28.599,..,..
Pakistan,PAK,Age dependency ratio (% of working-age population),SP.POP.DPND,72.2139697564309,71.1830774039123,70.1606907386603,69.1671440248385,68.2266030834247,67.3546151257291,66.7048030584432,66.0921456528151,65.5152020756539,..
Palau,PLW,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,10300,11000,11560,11540,12870,14340,15260,15500,16910,..
Palau,PLW,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,10184.5168476747,10860.1351101923,11317.7667137956,11101.0429755082,11617.9036617764,12801.439108635,12825.2858293805,12309.7083525208,12853.7360059628,..
Palau,PLW,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..
Palau,PLW,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,8.1,8.3,9.4,10.9,9.5,7.7,9.9,10.3,..,..
Palau,PLW,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,11.9,11.8,15.3,13,13.7,13.7,12,12.4,..,..
Palau,PLW,Age dependency ratio (% of working-age population),SP.POP.DPND,..,..,..,..,..,..,..,..,..,..
Panama,PAN,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,7150,8510,9560,10510,11040,11740,12390,13260,14370,..
Panama,PAN,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,8082.02845866252,8841.56127732431,9541.06021262127,10027.3462310214,10357.504182008,10765.9102941448,11108.5907040548,11501.1572794685,11723.9305639817,..
Panama,PAN,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..
Panama,PAN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,4.925,4.94,4.954,4.969,4.985,5.003,5.024,5.048,..,..
Panama,PAN,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,21.102,20.902,20.678,20.429,20.155,19.863,19.562,19.263,..,..
Panama,PAN,Age dependency ratio (% of working-age population),SP.POP.DPND,55.9848206834033,55.7705772342348,55.5173540193552,55.2501144510257,55.0039055764321,54.7962015614243,54.6304549081102,54.4387153983647,54.2424993288382,..
Papua New Guinea,PNG,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,1730,1890,2250,2400,2970,2900,2670,2500,2530,..
Papua New Guinea,PNG,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,1949.3485595259,1928.28432739872,1975.92597422765,2010.14657854285,2236.05331024078,2399.84447066755,2448.71132168927,2437.662982214,2400.21575985038,..
Papua New Guinea,PNG,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,45.6889612729711,74.5517282840536,74.7887733315259,114.791391452707,90.3091118979552,95.9032760728485,94.856306661004,79.6862995634933,78.3920677844407,..
Papua New Guinea,PNG,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,8.348,8.24,8.128,8.008,7.882,7.755,7.632,7.521,..,..
Papua New Guinea,PNG,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,29.985,29.546,29.123,28.721,28.344,27.993,27.669,27.364,..,..
Papua New Guinea,PNG,Age dependency ratio (% of working-age population),SP.POP.DPND,71.2916179304347,70.6091968955985,69.7390365871942,68.7502085441344,67.748955306805,66.7954491639321,66.0497501252134,65.337466167952,64.6394087431679,..
Paraguay,PRY,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,4070,4480,4760,5510,5780,5620,5390,5390,5680,..
Paraguay,PRY,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,4355.93493867734,4479.3989342399,4394.54388141372,4699.49371391186,4861.28709880236,4944.19164107741,5089.61202008711,5272.57579010939,5394.46141420617,..
Paraguay,PRY,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,61.3460102981688,47.8817766808666,50.3751915415587,42.3731950919111,42.4273847129914,46.3244556702109,46.8999652702077,42.1234545679703,39.8511932136653,..
Paraguay,PRY,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.408,5.407,5.406,5.407,5.412,5.422,5.44,5.465,..,..
Paraguay,PRY,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,22.492,22.189,21.904,21.646,21.413,21.198,20.993,20.787,..,..
Paraguay,PRY,Age dependency ratio (% of working-age population),SP.POP.DPND,61.7006255009455,60.7555488665473,59.6813887915636,58.6002646149064,57.6895295472862,57.0250176715609,56.4507130552484,56.1167097705853,55.9349975498097,..
Peru,PER,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,4410,4970,5790,6420,6530,6340,6120,6060,6530,..
Peru,PER,GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,5082.35475666351,5360.2266324006,5642.57811515525,5919.20956823756,5996.48413268767,6114.42996334257,6262.73097717762,6314.67210152594,6453.92263372521,..
Peru,PER,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,30.8384018309234,28.2946982865762,34.1391924887562,33.303319461743,35.3874086099906,36.6608799650305,37.8424768375645,33.6153161385994,31.2826665709878,..
